1528,3160326
1529,3236685
1530,3190469
1531,3065572
1532,3168975
1533,3103960
1534,3354290
1535,3702200
1536,3391835
1537,3241196
1538,3063818
1539,3293511
1540,3175701
1541,3054248
1542,3157823
1543,3172597
1544,3327576
1545,3200962
1546,3081075
1547,3039287
1548,3034737
1549,3192392
1550,3309929
1551,3101275
1552,3177511
1553,3060317
1554,3318910
1555,3391770
1556,3102431
1557,3048887
1558,3044183
1559,3070798
1560,3293161
1561,3191877
1562,3074372
1563,3150418
1564,3039849
1565,3193787
1566,3200649
1567,3090166
1568,3163611
1569,3044256
1570,3086115
1571,3311182
1572,3109430
1573,3009126
1574,3133690
1575,3032310
1576,3244946
1577,3161141
1578,3023060
1579,3137437
1580,2997746
1581,3211358
1582,3173787
1583,3087018
1584,3166818
1585,3010376
1586,3057891
1587,3219438
1588,3078915
1589,3013016
1590,3012671
1591,3056716
1592,3207975
1593,3105390
1594,3023501
1595,3139525
1596,3013663
1597,3160975
1598,3207910
1599,3112382
1600,3154981
1601,3022370
1602,3152280
1603,3510491
1604,3367558
1605,3018173
1606,3173786
1607,3319414
1608,3310787
1609,3110858
1610,2998431
1611,3002366
1612,3042183
1613,3318279
1614,3244921
1615,3152129
1616,3095522
1617,3084850
1618,3198618
1619,3326345
1620,3162817
1621,3128216
1622,2999537
1623,3084255
1624,3263303
1625,3142845
1626,3022903
1627,3025684
1628,3054168
1629,3318869
1630,3216939
1631,3040663
1632,3129202
1633,3003114
1634,3232505
1635,3218341
1636,3129272
1637,3038106
1638,3012456
1639,3073900
1640,3377955
1641,3126230
1642,3024548
1643,3146238
1644,3060866
1645,3395916
1646,3309518
1647,3065478
1648,3150743
1649,3038591
1650,3305856
1651,3138559
1652,3038224
1653,3130569
1654,3020883
1655,3104698
1656,3275260
1657,3074447
1658,3132532
1659,3014029
1660,3033306
1661,3318974
1662,3223882
1663,3026362
1664,3130806
1665,3030898
1666,3271736
1667,3182352
1668,3023036
1669,3040121
1670,3017717
1671,3121669
1672,3308800
1673,3114488
1674,3137575
1675,3015272
1676,3054992
1677,3326905
1678,3237154
1679,3027746
1680,3154529
1681,3071877
1682,3284460
1683,3269781
1684,3045804
1685,3117889
1686,3010947
1687,3187497
1688,3297292
1689,3078341
1690,3159555
1691,3011456
1692,3080728
1693,3340516
1694,3089649
1695,3029135
1696,3139699
1697,3046342
1698,3293947
1699,3175731
1700,3026650
1701,3141414
1702,3009473
1703,3195804
1704,3262390
1705,3176253
1706,3141549
1707,3011127
1708,3091410
1709,3339542
1710,3094960
1711,3012151
1712,3139487
1713,3066279
1714,3322896
1715,3172521
1716,3007995
1717,3150226
1718,3124315
1719,3296666
1720,3208046
1721,3040773
1722,3125389
1723,3000742
1724,3103636
1725,3294805
1726,3110017
1727,3013335
1728,3133271
1729,3051868
1730,3295519
1731,3183816
1732,3031502
1733,3151701
1734,3001149
1735,3249797
1736,3221199
1737,3101493
1738,3159961
1739,3015206
1740,3168955
1741,3339389
1742,3192739
1743,3043049
1744,3216939
1745,3276404
1746,3385790
1747,3194337
1748,3001575
1749,3116893
1750,3024177
1751,3311394
1752,3342670
1753,3039491
1754,3121486
1755,2992369
1756,3236748
1757,3249535
1758,3130781
1759,3137230
1760,3021542
1761,3128503
1762,3324203
1763,3043587
1764,3016636
1765,3129287
1766,3031732
1767,3254315
1768,3194683
1769,3057333
1770,3136754
1771,2993884
1772,3286660
1773,3208182
1774,3032424
1775,3132438
1776,3029610
1777,3163313
1778,3343382
1779,3091987
1780,3039988
1781,3112194
1782,3035753
1783,3373438
1784,3181133
1785,3056758
1786,2990917
1787,3003607
1788,3241240
1789,3199222
1790,3042941
1791,3019504
1792,3044247
1793,3133656
1794,3229253
1795,3084589
1796,3005756
1797,3115541
1798,3020205
1799,3255236
1800,3170752
1801,3041871
1802,3134632
1803,3005111
1804,3238885
1805,3167063
1806,3020012
1807,3084565
1808,3043969
1809,3123135
1810,3276731
1811,3053428
1812,2988059
1813,3085756
1814,3005700
1815,3304689
1816,3189016
1817,3022278
1818,3115390
1819,3002316
1820,3201326
1821,3234850
1822,3029609
1823,3114086
1824,2992997
1825,3074425
1826,3210864
1827,3111040
1828,2993685
1829,3123379
1830,3012647
1831,3203162
1832,3149465
1833,3011968
1834,3130407
1835,3001598
1836,3174669
1837,3167312
1838,3031617
1839,2992170
1840,3131671
1841,3031246
1842,3302016
1843,3109111
1844,3014481
1845,3157361
1846,2989574
1847,3277563
1848,3201396
1849,3067132
1850,3090940
1851,3100888
1852,3180089
1853,3273761
1854,3180845
1855,3962078
1856,3551475
1857,3204404
1858,3187715
1859,3060263
1860,2995662
1861,3007532
1862,3048379
1863,3283639
1864,3097128
1865,3073593
1866,3161633
1867,3036147
1868,3360594
1869,3182910
1870,3041533
1871,3100501
1872,3042426
1873,3211408
1874,3253814
1875,3088211
1876,3031404
1877,3000484
1878,3082785
1879,3318826
1880,3153990
1881,3007263
1882,3117491
1883,3030852
1884,3315269
1885,3177647
1886,3146267
1887,3046276
1888,3024377
1889,3147895
1890,3259807
1891,3074883
1892,3138404
1893,3100440
1894,3104478
1895,3325468
1896,3125987
1897,3032537
1898,3139465
1899,3037391
1900,3386570
1901,3135022
1902,3031088
1903,3135261
1904,3004803
1905,3228718
1906,3260672
1907,3050120
1908,3132422
1909,3012901
1910,3123953
1911,3336423
1912,3124010
1913,3051596
1914,3039877
1915,3023822
1916,3330142
1917,3174659
1918,3055170
1919,3042454
1920,3013217
1921,3283944
1922,3236157
1923,3110143
1924,3051457
1925,3077150
1926,3317539
1927,3312438
1928,3161554
1929,3141416
1930,3009816
1931,3084929
1932,3365975
1933,3126585
1934,3038964
1935,3124465
1936,3222675
1937,3319408
1938,3170280
1939,3057682
1940,3127650
1941,3029934
1942,3226587
1943,3199244
1944,3166772
1945,3149680
1946,3011709
1947,3128106
1948,3365751
1949,3208138
1950,3019216
1951,3004785
1952,3010094
1953,3269570
1954,3168108
1955,3103834
1956,3044932
1957,3043204
1958,3301040
1959,3447471
1960,3174025
1961,3019118
1962,3058190
1963,3175860
1964,3285461
1965,3055548
1966,2997377
1967,3098962
1968,3051611
1969,3332754
1970,3138728
1971,3028169
1972,3121491
1973,2995871
1974,3319757
1975,3244377
1976,3059347
1977,3021144
1978,3021473
1979,3207684
1980,3267758
1981,3084525
1982,3017460
1983,3108198
1984,3068196
1985,3304301
1986,3272657
1987,3116543
1988,3081842
1989,3080951
1990,3370824
1991,3193905
1992,3085095
1993,3163227
1994,3013494
1995,3298097
1996,3247274
1997,3106337
1998,3116974
1999,3019654
2000,3222878
2001,3346329
2002,3093370
2003,3352379
2004,2997597
2005,3114543
2006,3391263
2007,3206661
2008,3007929
2009,3105993
2010,3029534
2011,3292210
2012,3254310
2013,3087560
2014,3025935
2015,3049930
2016,3173408
2017,3287947
2018,3095657
2019,3128558
2020,3003792
2021,3141861
2022,3423588
2023,3239776
2024,3046156
2025,3114253
2026,3028696
2027,3330692
2028,3360166
2029,3050949
2030,3118550
2031,3008376
2032,3265187
2033,3182776
2034,3122433
2035,3122572
2036,3032556
2037,3200883
2038,3263524
2039,3134794
2040,3163489
2041,3061998
2042,3083207
2043,3321771
2044,3153667
2045,3029814
2046,3019447
2047,3025958
2048,3283329
2049,3241173
2050,3036540
2051,3114688
2052,3002938
2053,3231681
2054,3226726
2055,3056283
2056,3123136
2057,2979476
