n,time
35,35175200
35,43662700
35,52936800
35,35183900
35,34048100
35,36521500
35,34927000
35,35117000
35,36697600
35,46368000
35,35317700
35,35151700
35,34279000
35,33725600
35,38373800
35,37598100
35,39463100
35,35867700
35,37542500
35,34900300
35,44911800
35,40372400
35,35599600
35,36385000
35,35570200
35,34617700
35,40311300
35,35883000
35,33033500
35,42527000
35,42979000
35,33123100
35,34218000
35,32605900
35,43028700
35,36126800
35,41210500
35,34536500
35,35298500
35,38555100
35,34245800
35,35154600
35,42175200
35,42735400
35,44828200
35,37318300
35,40615300
35,38173300
35,35544000
35,40485200
35,41458500
35,43469100
35,41932400
35,40856100
35,33189200
35,33758300
35,33363500
35,37290800
35,44240700
35,47277200
35,39619800
35,35398500
35,36171900
35,43686600
35,50654500
35,47413000
35,43708300
35,40010000
35,37117200
35,35418600
35,35219200
35,43316200
35,41830200
35,41524900
35,37362100
35,36250300
35,35665800
35,33811300
35,37541000
35,34257500
35,42677300
35,40131800
35,44324700
35,37267300
35,36322800
35,38346300
35,39199000
35,42063500
35,40346400
35,40731900
35,35459500
35,36683500
35,41929400
35,32848900
35,39761500
35,33032000
35,33031000
35,36062700
35,37419500
35,35039500
35,44397200
35,31876900
35,31805400
35,31501000
35,31737300
35,31617500
35,31708200
35,41396900
35,38851600
35,32233100
35,34088100
35,35612400
35,43353000
35,35023300
35,36166600
35,35267000
35,33319000
35,35059200
35,39859700
35,37977600
35,41560700
35,40433700
35,34244700
35,37310200
35,32760800
35,33389800
35,41999200
35,35378300
35,39220800
35,44232900
35,37800100
35,45842500
35,50109900
35,36940700
35,39005800
35,42108100
35,44488700
35,39810800
35,35994900
35,36892700
35,37560100
35,46268900
35,50105800
35,41741200
35,34372400
35,33456200
35,38271000
35,40779600
35,41963900
35,40528400
35,45885000
35,33596700
35,32714000
35,33971100
35,35708700
35,35518700
35,33869500
35,33165600
35,34826600
35,34598800
35,34677800
35,35651900
35,35202900
35,33922200
35,36802800
35,41512600
35,38288000
35,39586000
35,35155700
35,43842300
35,45043500
35,46394700
35,36841800
35,40864200
35,32874900
35,36876000
35,42676300
35,38826400
35,40535600
35,33420700
35,39152300
35,33357600
35,33791600
35,41752400
35,38761800
35,34175500
35,36311100
35,40813300
35,38737800
35,36240900
35,38074000
35,33632200
35,46122500
35,41566100
35,41970600
35,42700700
35,51831200
35,45536900
35,39976800
35,33320000
35,34520900
35,37072100
35,34782800
35,41247000
35,35057500
35,36227100
35,37767800
35,35236600
35,33243400
35,33696600
35,34510500
35,34074800
35,36126800
35,40637400
35,37342800
35,44060500
35,40431800
35,34589600
35,35142900
35,39828200
35,39809900
35,36261600
35,35145900
35,44169800
35,40600000
35,36380700
35,34600700
35,33702300
35,36019500
35,44502700
35,43863200
35,37392500
35,39225000
35,35947800
35,37375100
35,36659700
35,44143700
35,41726500
35,34015800
35,37750400
35,37054200
35,36209100
35,36977100
35,35475700
35,33707100
35,36224600
35,53691500
35,45397200
35,43887300
35,41612400
35,48944200
35,52031600
35,43433000
35,45909100
35,48017600
35,39697900
35,45423300
35,35224700
35,38307300
35,36877700
35,37811200
35,40333100
35,50521700
35,45768900
35,35811500
35,41637000
35,41598600
35,35203700
35,34867300
35,45808000
35,50803900
35,33916500
35,37156300
35,37388000
35,34460800
35,39953900
35,38849600
35,46571200
35,40304900
35,38579200
35,47070000
35,34051000
35,38679500
35,39936100
35,34287900
35,37512300
35,39348500
35,36180900
35,38783500
35,44281300
35,33818200
35,33890200
35,42915300
35,36678600
35,34970000
35,42304000
35,36567600
35,41808500
35,34226000
35,39908800
35,35164200
35,41651900
35,43276500
35,39710100
35,44007800
35,45199000
35,36698200
35,37908300
35,40554400
35,36349700
35,34713800
35,34352300
35,33092800
35,40877900
35,43618400
35,42970900
35,47019200
35,36676100
35,36786300
35,43792200
35,44067800
35,40547700
35,42418000
35,41764700
35,34162100
35,33733200
35,34504400
35,33894300
35,33861900
35,32833800
35,39650000
35,38069000
35,37437000
35,37764500
35,37291700
35,38557900
35,33669300
35,33967300
35,36947500
35,33194500
35,34114500
35,33199900
35,39224400
35,34681500
35,39890000
35,43681100
35,38046300
35,33156900
35,36351100
35,40554600
35,39459700
35,36359500
35,36369000
35,38827700
35,38892800
35,44564400
35,36990000
35,47457900
35,43017500
35,37679500
35,41410400
35,34496200
35,35469700
35,40240300
35,37755300
35,38797600
35,41122900
35,43030300
35,36985500
35,41850900
35,40677900
35,34501000
35,39143400
35,37518200
35,43165700
35,34162400
35,32547500
35,36298800
35,35133200
35,42978500
35,32404100
35,34011300
35,38274300
35,34909000
35,40451700
35,43334000
35,39451700
35,43909300
35,45035800
35,41540800
35,39087900
35,40953500
35,38599600
35,41367700
35,52157100
35,38160400
35,36824000
35,43671500
35,34918300
35,42156000
35,46527000
35,41075300
35,39843500
35,32852100
35,34970500
35,41140600
35,36451900
35,46052300
35,34424500
35,36767500
35,35969900
35,36483300
35,39440100
35,32968800
35,35633200
35,41161600
35,38560000
35,36076600
35,33988500
35,40044300
35,40914300
35,36228300
35,35275400
35,33747000
35,35212200
35,33217900
35,34147600
35,39044900
35,35188200
35,34673800
35,35146000
35,37203700
35,36034200
35,34097900
35,33862100
35,39249600
35,37849000
35,42993600
35,38663100
35,35939000
35,33837400
35,38678000
35,35069300
35,35600900
35,41339700
35,39917200
35,38060700
35,34258800
35,33514100
35,36952600
35,33536200
35,33945600
35,34184200
35,36244900
35,38980500
35,39248000
35,35230600
35,40957600
35,36101000
35,40362500
35,37931600
35,36414800
35,37089900
35,33256600
35,33438000
35,39357200
35,35947200
35,33102100
35,37621000
35,39656300
35,44537500
35,54991100
35,45913100
35,38178400
35,33042400
35,32767300
35,36021000
35,43200700
35,39943200
35,36815400
35,33128200
35,34603000
35,33914200
35,44586000
35,40183500
35,34311400
35,34096500
35,38950500
35,33433200
35,40530400
35,32672400
35,32821100
35,33108600
35,42528400
35,31933100
35,33373800
35,34935200
35,32433700
35,33748500
35,36865800
35,37706200
35,35397900
35,34716000
35,32763300
35,33319000
35,33799900
35,32466100
35,39664700
35,34811500
35,41914000
40,419566900
40,416703400
40,430539900
40,423239400
40,435871300
40,413505900
40,440825600
40,402781200
40,416053400
40,392968100
40,425851700
40,418693400
40,456045500
40,419180100
40,472383400
40,419498200
40,474891600
40,426450700
40,456060300
40,460462800
40,434752000
40,462245400
40,430132000
40,439840400
40,445442700
40,423010300
40,405960700
40,423431100
40,391018200
40,406987100
40,413861900
40,416140400
40,407248200
40,429975600
40,433396500
40,439734100
40,469722600
40,428874900
40,413024400
40,413147000
40,417396800
40,434350200
40,401865800
40,437257200
40,506205100
40,445414600
40,432694400
40,426122300
40,441393900
40,405778600
40,418011700
40,410489100
40,424550200
40,397534000
40,477318400
40,426714600
40,462051700
40,429056600
40,420008200
40,426857000
40,424867900
40,410953600
40,455275400
40,479286300
40,458792500
40,493950300
40,503038700
40,500874400
40,519695900
40,476166000
40,460765300
40,479465200
40,492043700
40,506256000
40,485782500
40,494615200
40,468523400
40,503792700
40,477108400
40,464810500
40,449745100
40,506883100
40,500774400
40,457286300
40,525712900
40,448176400
40,471785000
40,517787500
40,463955900
40,516159900
40,464111100
40,451017800
40,397925400
40,409618200
40,442841800
40,495681500
40,506047900
40,482405600
40,459578100
40,462207800
40,467250800
40,462519800
40,502781600
40,497348800
40,478810200
40,471156000
40,487844300
40,465285400
40,452571500
40,414588700
40,401377500
40,450826100
40,411793100
40,390453100
40,426810400
40,414076100
40,431213600
40,448062200
40,439249600
40,461633100
40,463367400
40,406845300
40,443923200
40,390072200
40,444950400
40,404539800
40,457928600
40,412286800
40,402139000
40,424014500
40,409788000
40,462805600
40,439770400
40,429503500
40,426546100
40,436561500
40,396841600
40,406778200
40,467966100
40,415899400
40,382984500
40,437553400
40,443487400
40,464081900
40,416497200
40,418933200
40,446370600
40,434910400
40,444078300
40,445009600
40,462291300
40,403594300
40,392776100
40,452903900
40,442973800
40,403124700
40,419693300
40,453192200
40,431300300
40,448880100
40,413217600
40,423579200
40,475185300
40,430442300
40,437834600
40,459483600
40,413555000
40,402766700
40,445032500
40,431688000
40,415297300
40,429159600
40,399083700
40,470288900
40,394992300
40,438902400
40,439270700
40,442864400
40,396613300
40,433406200
40,402473400
40,406652200
40,458753900
40,413397000
40,461108100
40,420628600
40,447899200
40,443865200
40,415319000
40,412163700
40,409894400
40,437019400
40,407214300
40,467817700
40,440336200
40,417492400
40,396617200
40,422633000
40,479744500
40,420943900
40,458803100
40,418333600
40,396594100
40,421952400
40,407621700
40,424166400
40,448317400
40,414441300
40,422296100
40,426041400
40,467147100
40,417603200
40,427248000
40,447437600
40,433200400
40,417954900
40,415344100
40,434028800
40,416503100
40,399686800
40,419253000
40,411397500
40,430782300
40,426642300
40,403610700
40,535896800
40,486330400
40,448429600
40,450105200
40,483397000
40,498122900
40,480223800
40,451075100
40,501471400
40,494152300
40,468628300
40,450857400
40,511492500
40,491293200
40,484032300
40,472323800
40,494694100
40,473671900
40,515492500
40,450582400
40,465449000
40,455354200
40,513852500
40,486113000
40,476642000
40,477232400
40,474167100
40,478915600
40,496090800
40,449588900
40,495110600
40,495022500
40,486229300
40,448878200
40,474022100
40,502852200
40,468188800
40,469652500
40,491068500
40,470630100
40,463986600
40,506716300
40,420295900
40,499556900
40,473353100
40,502577200
40,487057300
40,485947000
40,491047200
40,495378500
40,482166500
40,458772400
40,448154500
40,490260500
40,515708900
40,471728600
40,453835700
40,479345400
40,501405000
40,427088500
40,499184700
40,440439600
40,512015700
40,522493200
40,527107000
40,446903700
40,482489400
40,471566900
40,503385200
40,477315500
40,486285700
40,453240700
40,445863400
40,447385400
40,507341700
40,445633800
40,463882400
40,504766100
40,453565400
40,446719600
40,488951200
40,493027100
40,452188600
40,453378600
40,462037600
40,486868800
40,456762200
40,470890000
40,538441000
40,484833700
40,490935900
40,490799900
40,440632600
40,485953000
40,503569300
40,494279800
40,606359000
40,690334300
40,697394900
40,677849600
40,640590700
40,609310500
40,504172200
40,463390000
40,451159900
40,502953200
40,513715400
40,460373900
40,531183700
40,481664000
40,467783500
40,577616100
40,647851500
40,658613700
40,670011500
40,663798600
40,643418900
40,685934500
40,693112500
40,655833900
40,623846700
40,569785900
40,612038700
40,604748700
40,616685600
40,609842800
40,690772600
40,662270200
40,643824500
40,652173000
40,626465300
40,576868000
40,631730900
40,561056300
40,577350000
40,578528800
40,629382400
40,599180600
40,614756900
40,590920500
40,611927100
40,572981500
40,589405400
40,599119300
40,622641700
40,631295900
40,607562500
40,615721100
40,599622200
40,641440700
40,590460100
40,619573600
40,582020000
40,639991400
40,625843600
40,629250100
40,586203100
40,609754900
40,632907100
40,582795300
40,642466300
40,623401000
40,639321100
40,609013400
40,552669100
40,596732500
40,624161600
40,593058100
40,590556500
40,611513900
40,679402600
40,605183500
40,584497700
40,575646200
40,572322100
40,593316100
40,645770800
40,579417200
40,600321900
40,656720000
40,589924100
40,622020100
40,629698900
40,607224600
40,562204800
40,574150800
40,600398500
40,618880500
40,595098800
40,618060600
40,579046300
40,575006600
40,618959600
40,583320600
40,624947600
40,626290400
40,612900300
40,566968600
40,628155100
40,550431700
40,611318100
40,637906300
40,635571600
40,665779600
40,595474300
40,650647500
40,607688900
40,637972600
40,595891100
40,623418800
40,593155200
40,626482900
40,586415000
40,592224100
40,596674200
40,598169900
40,610525100
40,588094900
40,582514400
40,592725700
40,602595700
40,603160600
40,631893400
40,612150000
40,602940300
40,614807200
40,607752600
40,590830300
40,626057700
40,580004200
40,613130000
40,620443300
40,615135500
40,641940900
40,631551600
40,585015200
40,626690400
40,649001200
40,410864600
40,398317100
40,444065000
40,413757300
40,414646600
40,426269400
40,530043600
40,494698300
40,496410100
40,493282000
40,505526600
40,519628700
40,532885700
40,460493300
40,495091800
40,486283600
40,455858800
40,418101100
40,430890500
40,461924200
40,437938000
40,432603300
40,412358800
40,423307700
40,422278500
40,398124200
40,433822300
40,423015500
40,439343800
40,427021600
40,447739400
40,403620100
40,422769800
40,397692900
40,419825300
40,418920000
40,423836100
40,446249700
40,437690200
40,433102800
40,434948000
40,438862500
40,457146800
40,442811900
40,433877500
40,420802000
40,421341600
40,418545800
40,427677200
40,441084200
40,446789600
40,426768600
40,423878900
40,473278800
40,427922900
40,410932500
40,398277700
40,420010300
40,414477100
40,449744900
40,416652400
40,414769100
40,464065100
40,444452200
40,415241300
40,422117100
40,443553600
40,484099600
40,436643300
40,396490100
40,442113000
40,410598500
40,416731900
40,424004200
40,421404800
40,429178300
40,454225700
40,380200400
40,405876000
40,432946200
40,418904700
40,426797900
40,430396600
40,423849200
40,439694000
40,444155800
40,417359500
40,411039000
40,416557500
40,402903700
40,411104200
40,443125100
40,406065400
40,421935100
40,423232300
40,423769900
40,447938800
40,447356800
40,419100000
40,399381800
40,465406100
40,384605700
40,395006200
40,432223200
40,422930700
40,456060800
40,403787500
40,406302000
40,418601600
40,400075600
40,421922800
40,428731600
40,424066000
40,391440000
40,399697400
40,487947900
40,510973900
40,498534100
40,491003700
40,465483900
40,500177700
40,504961700
40,470786500
40,493422200
40,437749400
40,448264100
40,478452300
40,486637500
40,499652800
40,525849200
40,474775000
40,482380000
40,495604900
40,499813600
40,463422900
40,444125000
40,514707000
40,464286500
40,496524700
40,471954500
40,514498900
40,500075700
40,489676200
40,475663100
40,488194800
40,494874900
40,455965500
40,473188800
40,443858600
40,452038200
40,452486600
40,465635000
40,477022100
40,460561700
40,490130400
40,500379000
40,495753100
40,512608800
40,485778100
40,483156800
40,461785400
40,435665700
40,463804300
40,483533900
40,497845400
40,497988000
40,436846100
40,496238400
40,501352300
40,497420000
40,490620200
40,476815300
40,497435400
40,473716000
40,429102100
40,485031400
40,480702800
40,482332300
40,484984900
40,491266500
40,454130100
40,439849900
40,469163900
40,476635200
40,481640000
40,465757700
40,470391900
40,429171200
40,469668300
40,464191500
40,490290800
40,477917900
40,475713600
40,487999300
40,462726800
40,506935400
40,485542000
40,483709900
40,466367200
40,458114800
40,453949200
40,442688800
40,477690500
40,458468400
40,424016400
40,432730800
40,411925700
40,425193400
40,463076900
40,406064500
40,406895200
40,433792500
40,459798600
40,425434700
40,589896800
40,607635000
40,612466700
40,649268200
40,506888000
40,489708000
40,483313900
40,494361000
40,485206600
40,508404500
40,478248900
40,495064400
40,508939500
40,495765300
40,523587100
40,486195200
40,466270600
40,518022300
40,491521600
40,493705200
40,513759600
40,477014200
40,422486800
40,486345100
40,453632800
40,430198600
40,459715600
40,469196300
40,499413100
40,481758000
40,462165600
40,482580000
40,469241300
40,463424900
40,465117200
40,492994500
40,467541900
40,421456600
40,435868900
40,436693900
40,466842700
40,491950800
40,519941300
40,493776800
40,510836700
40,481417600
40,494232400
40,490245400
40,494371500
40,464133100
40,456862500
40,484022800
40,532456100
40,471827900
40,520052300
40,497799600
40,463602800
40,495217000
40,508458100
40,477620900
40,538538500
40,491462600
40,513750100
40,466902400
40,537078400
40,458416400
40,496980700
40,524764100
40,522677300
40,436688400
40,475911500
40,474479600
40,502851900
40,476756500
40,437846700
40,470633700
40,501037000
40,488674200
40,497967000
40,498930700
40,498271200
40,487385600
40,459488300
40,492791000
40,449459900
40,444210900
40,462973100
40,479680800
40,457606400
40,474152200
40,481723200
40,474652700
40,442543200
40,469768200
40,444225100
40,457966300
40,471191300
40,475238200
40,442805100
40,497013600
40,492191500
40,474651200
40,408303300
40,490292300
40,442232400
40,480794200
40,459191400
40,499729200
40,486691100
40,508787500
40,508962400
40,455846000
40,490653500
40,517374400
40,540614100
40,653528100
40,641019100
40,678790400
40,675177500
40,622135300
40,692377000
40,630571100
40,618765400
40,609361200
40,565288200
40,580373700
40,597700900
40,647765800
40,677689300
40,713769900
40,641960300
40,630698400
40,652455500
40,674783400
40,648267000
40,637726200
40,658723000
40,638975200
40,683740600
40,660197700
40,668296900
40,683659400
40,662888600
40,652087200
40,636600800
40,588713600
40,615567700
40,620396900
40,667435300
40,700870900
40,665739000
40,607070100
40,616371000
40,574031900
40,587823900
40,618148900
40,633206100
40,680497800
40,649648600
40,633705300
40,637284300
40,621844000
40,598923500
40,590300500
40,658486700
40,692042500
40,656636700
40,649563400
40,636334000
40,603805500
40,665814500
40,518003300
40,398198400
40,427497300
40,416188700
40,442677400
40,453103700
40,446497600
40,482213900
40,518643000
40,591709800
40,564767800
40,619938100
40,507463800
40,484857100
40,488399000
40,476685100
40,525836300
40,462994400
40,456691600
40,494173500
40,472125700
40,451019100
40,501343000
40,514691500
40,486766500
40,434660700
40,498888300
40,460432200
40,518639000
40,416527500
40,421061100
40,393739400
40,404427500
40,417122600
40,531663200
40,538127600
40,518747400
40,534321100
40,434606500
40,448368100
40,477089300
40,473263000
40,449401500
40,475829400
40,498839300
40,491889800
40,553253600
40,510375600
40,502078400
40,480008600
40,466687000
40,467785100
40,499937400
40,518338400
40,464576500
40,441649000
40,467519100
40,491187400
40,504192400
40,460932100
40,510936300
40,483318700
40,495380300
40,495473100
40,469936200
40,492214000
40,445885700
40,459895400
40,474257800
40,468871200
40,482040000
40,468307900
40,484957400
40,494279000
40,499761900
40,472186100
40,475736600
40,464910500
40,515656600
40,476750600
40,483657200
40,463579400
40,463759700
40,485889200
40,487270500
40,464843500
40,488761100
40,465952200
40,461364300
40,501637400
40,493320900
40,474152300
40,510820000
40,463709900
40,514767200
40,480831300
40,472341300
40,494579900
40,450454000
40,500469300
40,492152600
40,453025100
40,465140500
40,469116100
40,484419100
40,487288100
40,462326900
40,453312900
40,499051500
40,475853500
40,449941000
40,474282000
40,485086600
40,473289000
40,473901200
40,488794800
40,488722700
40,491536700
40,467341700
40,658890200
40,607744200
40,585439500
40,609022000
40,585663600
40,638206000
40,654075500
40,640413700
40,642438600
40,648282300
40,646113200
40,658994500
40,669392600
40,679145300
40,612958300
40,593200500
40,599885800
40,608862200
40,611803800
40,597511500
40,600257300
40,583383700
40,590762600
40,586041400
40,639803800
40,620872600
40,650465200
40,622971900
40,564832000
40,610135600
40,654147800
40,628289300
40,663833100
